permno,fyearq,fqtr,revtq,req,epspiq,quickq,curratq,cashrratq,peq,roeq,roaq,revtq_qoq,req_qoq,epspiq_qoq,quickq_qoq,curratq_qoq,cashrratq_qoq,peq_qoq,roeq_qoq,roaq_qoq,revtq_aoa,req_aoa,epspiq_aoa,quickq_aoa,curratq_aoa,cashrratq_aoa,peq_aoa,roeq_aoa,roaq_aoa,revtq_5o5,req_5o5,epspiq_5o5,quickq_5o5,curratq_5o5,cashrratq_5o5,peq_5o5,roeq_5o5,roaq_5o5
88237.0,2004.0,3.0,192.676,117.377,0.45,1.2450027752081405,1.880658649398705,,78.1860424778761,0.011590142052883707,0.01649473219561526,0.004127493694106865,0.22662528346448457,0.15384615384615383,0.0741318802595935,-0.025874381780945768,,-0.11189556932434837,0.10364479745704298,0.12662674364216986,0.13228259464287806,1.1468129858253313,0.18421052631578938,-0.09447671882139708,-0.023038611730401226,,0.12918453553256382,-0.32387156105481774,0.09646169688353767,0.4169836243241456,,,,,,,,
88249.0,2004.0,3.0,41.559,34.325,0.21,9.270550061804697,9.711912855377008,,95.24598520511097,0.018568926431337052,0.023707865526818424,0.15473742706307295,0.3135236491657738,0.4,-0.09623319613762454,-0.09371947863628992,,-0.22922788326302737,0.20403089681210862,0.36817493771695287,0.5848905499199144,3.7033433817484243,1.0999999999999996,3.088132819250494,2.568563328254808,,0.4645054509181894,-0.778900224817568,1.0186213722879778,0.4981861447000422,,0.33244673837449645,,,,,,
88351.0,2004.0,3.0,0.024,-207.892,-0.2,1.3721393034825868,1.3721393034825868,,-8.495102685624012,-2.6913265306122454,-1.5479926635418793,-0.1724137931034483,0.037923872668450716,-0.13043478260869565,-0.4906840908173291,-0.4906840908173291,,-0.11014930666450817,0.4986128065697487,1.141524419455451,-0.11111111111111105,0.12938747793019156,2.3333333333333335,-0.8641525574316895,-0.8641525574316895,,-0.8138591352327633,8.116054939490393,17.495220101392153,,,,,,,,,
88383.0,2004.0,3.0,97.748,-295.62,0.02,2.2065340739413486,2.2690676700710743,,244.5029624753127,0.0949375,0.3238805970149255,0.10224287051341333,-0.005235954451234229,-1.2857142857142858,0.16105517750970869,0.15371201754028002,,-5.290535790650497,-1.246025170983702,-1.152514204298646,0.3428214251370323,0.08137174211248288,-1.25,0.41893923307775616,0.42514392529243583,,-12.93570514416504,-1.032560648643826,-2.228896843406094,,,,,,,,,
88355.0,2004.0,3.0,0.0,-118.885,-0.18,6.13949433304272,6.13949433304272,,-71.01452008660091,-0.032903901926267395,-0.057472694594220934,,0.042329712336814075,0.3846153846153845,-0.25437484643791175,-0.25437484643791175,,-0.43868283065824293,1.5740811512157618,0.2924947642464849,-1.0,0.13067668457843928,0.19999999999999996,-0.17438890449173583,-0.17438890449173583,,-0.3526357806910928,0.5798961156864988,0.7426514438436862,,,0.03713728933664817,,,,,,
88319.0,2004.0,3.0,4136.0,-3068.0,-11.36,0.9362959157462112,1.165168250706396,,-0.7294241573033708,-22.305729470975137,-3.988795518207283,-0.15071868583162218,0.8459687123947052,-60.78947368421052,-0.13260003096064765,-0.10388098494847113,,-1.011539239190087,-127.57469834790356,-294.50887021475256,0.06488156539649848,3.5184094256259204,7.2318840579710155,-0.1310003531980477,-0.1164553945707244,,-0.852907590579504,4.584123998595844,61.766219131330686,-0.02104091821809695,,,,,,,,
88352.0,2004.0,3.0,35.493,-126.65,0.18,4.223517274070769,4.407439422245768,,137.5643301161459,0.009979389858177737,0.020392028661591732,0.14283414367131417,-0.04787322016569182,0.28571428571428553,0.005233773433173284,-0.0039193736701428955,,0.039421613396280336,-0.25412841846746104,0.21983595550884344,0.5172487496259566,-0.04590072546198287,-2.5,1.1727087639128393,0.8811451365225675,,-2.0190651886110045,-1.8270687952162743,-2.244607065168137,0.6101034221745179,,,,,,,,
88331.0,2004.0,3.0,14.077,-90.925,-0.07,2.3385593948770844,2.570981605638645,,-124.21967066895367,-0.039230516631585756,-0.04254791201412912,0.2474080638015064,0.03348526352879662,-0.22222222222222213,-0.3634883622895466,-0.3481037511187506,,-0.046902931857871755,0.4078120907181044,-0.19079856261568162,1.622880566424446,0.20288666340340522,-0.36363636363636354,-0.09683454950159409,-0.18709833166542977,,1.8720111049118788,-0.7778512913633095,-0.7558812184823793,0.8469441464959246,,-0.3277890652623461,,,,,,
88324.0,2004.0,3.0,11.101,-8.487,-0.29,3.2390550140426235,4.608954237568148,,-23.94213153258955,-0.10824863497390719,-0.06261720042651764,-0.3840989791389259,0.403041825095057,-5.142857142857142,-0.17126147941736095,-0.14117490820433048,,-1.1376014896643174,-14.267553427484694,-5.099791650373158,-0.04997860504920837,-0.20062164453235387,-15.499999999999998,-0.4919578628596928,-0.3940436454799474,,-1.02545030236773,-87.76046799717376,-18.415749179497098,0.25960390505684927,,,,,,,,
88335.0,2004.0,3.0,0.069,-195.109,-0.4,10.599872095502025,10.599872095502025,,-21.444802775111267,-0.3240296289593528,-0.10637863329589023,-0.6745283018867925,0.12535183647102255,0.48148148148148145,-0.2677970881542884,-0.2677970881542884,,-0.5258247764192304,2.1006693148649966,0.6020017087376627,-0.9611705120990434,0.3437536588221519,0.14285714285714302,0.670577192336471,0.670577192336471,,-0.24707708544926954,0.8486895843654505,-0.1174091494389562,-0.392513532388582,,-0.32896908003336456,,,,,,
88281.0,2004.0,3.0,176.026,-73.309,0.56,3.011641238204427,3.420054678543081,,82.12107974129583,0.012309547872847583,0.046089587405285286,-0.02312520464168975,-0.2773166403785489,-0.01754385964912263,-0.003856272881292641,-0.014433690866418743,,-0.043243781050245775,0.11781782639414508,-0.07374649944053537,0.16423932166620392,-0.581495584264339,0.30232558139534893,0.11907952781741704,0.09259803211616524,,0.1457880370722997,-0.40819412264606303,0.03861900658965567,0.2716716376694086,,0.1486983549970351,,,,,,
88313.0,2004.0,3.0,237.8,2607.4,0.2,10.216636197440584,10.216636197440584,,67.99245243128965,0.2553553082861988,0.01754776479317381,-0.08114374034003091,0.019551106592633143,-0.6296296296296297,1.68706861577851,1.68706861577851,,1.1727634070125252,-0.44935574175484544,-0.6276561914584048,-0.07326578332034295,0.5382890855457227,-0.09090909090909083,4.591434295214496,4.591434295214496,,0.03437154437786982,-0.020916074952612607,-0.3900341797924869,-0.052379488892633774,,-0.11576916761008793,,,,,,
88329.0,2004.0,3.0,7.036,-47.905,0.14,2.055044902271527,2.0837823560486,,36.206277372262775,0.052672049211841605,0.0637832301317566,0.1333762886597937,-0.027921511332968035,0.07692307692307698,-0.1514659851176602,-0.1396002069032756,,-0.16288119459885703,0.4285671121198077,-0.09397466051585505,0.3957548105534614,-0.08161113454238711,-0.26315789473684204,0.07930129805749853,0.09439409293033996,,2.337189139633413,-0.8525182622068435,-0.603653032825713,0.2745381225226238,,,,,,,,
88377.0,2004.0,3.0,19.533,-223.941,-0.64,2.475702821131407,3.2851164393678305,,-6.8195190287181875,-0.535375,-0.0883365989481283,0.0726523887973641,0.03930441078191131,1.1333333333333335,-0.20440755982093306,-0.1999909532416948,,-0.6045026237533737,2.1751526225306335,1.3250484426819813,0.18878948329377399,0.0992587865698018,0.5999999999999999,-0.26501617821130474,-0.22263201405907795,,-0.633863504076207,4.468084828404018,0.9182811702011424,0.015052728787150693,,,,,,,,
88287.0,2004.0,3.0,58.805,24.051,0.93,0.7154924941946572,2.723299994514637,,21.46088667366212,0.009626019544960987,0.054608486376529236,0.2889332135107293,0.15524280705125124,-47.5,0.24340106165119949,-0.0926884155534981,,-1.0267845701830987,-35.082720466321895,-40.6145562600022,0.7361972246826101,0.2333213681349673,1.5135135135135136,-0.39335050772202895,-0.26391424836550936,,-0.4972453413432447,0.6182084304404449,1.3601898132110435,0.23343946541619665,,,,,,,,
88359.0,2004.0,3.0,18.959,-106.029,-0.01,2.102845334604991,2.718963598791925,,-1130.0800000000002,-0.003033980582524272,-0.005130120781969867,0.13861029367605548,0.00105743176260652,-0.7999999999999999,0.13666274360173805,0.1399837434693923,,6.195344429315072,-0.8567236782118458,-0.8646625279423188,0.4803623018661669,0.026318846191075274,-0.5,0.004272153089299957,-0.03784665123438247,,1.1533950954803873,-0.5395037722990101,-0.5024920060381785,0.4123231232777256,,-0.5647247183519379,,,,,,
88439.0,2004.0,3.0,98.624,210.544,0.13,3.269613890088201,3.992213038919386,,90.56001089918256,0.07122203031302762,0.025557814980918688,0.23326247342753528,0.04461379693577845,0.857142857142857,0.03504930518400248,0.02913841442476074,,-0.4870466703590837,1.093166269138945,0.772668269762541,0.39565555791410145,0.10222073312462698,1.166666666666667,0.23335026421601301,0.1850672238364044,,-0.5983421953354631,1.771991298117713,1.1132444116039677,0.10236013697278024,,,,,,,,
88417.0,2004.0,3.0,127.896,-30.837,0.19,2.4876623267251685,3.478204847484462,,43.33960800754637,0.27833204975612036,0.04493106817833975,-0.15495414541321995,-0.3770177175296471,-0.45714285714285713,0.10776353665193573,0.08296620476428619,,0.20237502658184278,0.24953980723329017,-0.474264401025323,1.1577810770684303,-0.7016486387120494,-1.59375,0.2074900862048401,0.035549582755885156,,-2.6857140931173173,-1.6002847319422433,-1.485904562525352,0.03313970163452651,,0.09626227935295417,,,,,,
88467.0,2004.0,3.0,25.94,-17.633,0.23,4.482829133337344,4.482829133337344,,72.79769517175113,0.030105920336827616,0.0785419830765893,-0.048666886712876306,-0.3355315220258507,-0.14814814814814817,0.10418292757557983,0.10418292757557983,,-0.004143743424970179,0.20440259564400481,-0.23131575728717121,0.1748188405797102,-0.6957362000241576,2.2857142857142856,-0.4032526390382597,-0.4032526390382597,,-0.8266874120156906,9.957973398153968,1.291038182502143,1.3023169975858346,,,,,,,,
88457.0,2004.0,3.0,34.381,-109.316,0.02,3.8422653534183078,5.042077056778679,,139.61168044077135,0.09670200863125365,0.011031925724444985,-0.03475673095819645,-0.0066245626789040776,-0.3333333333333333,0.4321028640896376,0.35831759118285894,,-0.028566030290046434,0.4397292589662985,-0.26830611197673454,0.2732289004925379,-0.006380774055154581,1.0,-0.043582895546553924,0.05049088460449225,,-0.5623902116707484,2.4224926584198596,0.68939882172383,1.068457162633572,,,,,,,,
88462.0,2004.0,3.0,0.0,-102.83,-0.26,7.573172442823067,7.573172442823067,,-28.0433369447454,-0.17854344911898573,-0.1896250642013354,,0.09692353643966546,-0.0,-0.35965885223287386,-0.35965885223287386,,-0.11327502595109815,0.27923516170576196,0.20762325820863695,,0.5227757374718633,0.23809523809523814,-0.6412350632514728,-0.6412350632514728,,-0.229652036016734,0.1311490124460366,1.6242584261833048,,,0.06474093044470108,,,,,,
88448.0,2004.0,3.0,9.307,-122.939,-0.02,2.0424319613889264,2.0424319613889264,,-53.69129629629629,-0.8034860240195558,-0.027810476751030013,0.14126302881667702,0.0062039105916631525,-0.7142857142857143,0.021482634126330603,0.021482634126330603,,2.1311552370525195,-0.6036863258049135,-0.7338679769217001,0.27790745571879727,0.08481650445171929,-0.875,-0.119639538558452,-0.119639538558452,,7.226723129021714,-0.8614258236802579,-0.8634407377646374,0.12042641605198856,,-0.28890526663955163,,,,,,
88469.0,2004.0,3.0,12.725,23.489,-0.05,3.721109399075501,4.727657935285054,,-55.56785025086839,-0.31899045860264696,-0.027810574673164033,-0.1518928285790456,-0.07933210520126997,-6.0,-0.17395123133188534,-0.12941207872966215,,-1.1087763294137267,-9.518145211789303,-11.139884701331939,0.03136650996920087,-0.2732588719408433,0.6666666666666667,-0.20800392852121385,-0.14046169036411071,,-0.5416160133116199,1.4024281404164873,1.1839801215708476,-0.02592568941473472,,,,,,,,
88458.0,2004.0,3.0,101.833,109.29,0.37,3.415219264432452,4.0216679515668226,,43.7162282407627,0.08003784173060619,0.05792717271545814,0.20603770903406118,0.23969192028040245,0.15624999999999997,-0.38157055727067285,-0.3203075154799589,,-0.13464547627678258,0.13714548543972974,0.10700995177540415,0.08780831722089877,2.6737369323338602,-0.4307692307692308,-0.28354124952074944,-0.2761366333492309,,-0.413716486160017,9.527970215636765,-0.14165792616311745,0.5275166394211115,,-0.06216527420737561,,,,,,
88418.0,2004.0,3.0,4.796,-84.202,-0.17,3.335840707964602,4.927212389380531,,-5.545416546555203,-4.010868308474968,-0.09231956568022141,-0.09252601702932826,0.03909470098970792,0.7000000000000001,0.20264329265514086,0.14263976755011126,,-0.5893158737646246,2.5217188922726907,0.836549912470791,-0.07162214479287654,0.10884022281628192,0.13333333333333353,1.2207573296000498,1.5438363992004671,,-0.35428753779322186,1.2115391325685794,0.37271513419589253,0.169840580712723,,-0.26999301810200416,,,,,,
88432.0,2004.0,3.0,11.022,-368.024,-0.23,,5.958804718781071,,-32.832775555911056,-0.2204903273140285,-0.17453093589457225,0.14395433316035294,0.03515937039412248,-0.07999999999999996,,-0.0734968348173341,,-0.05923258909637584,0.19967061890492965,0.10279525387710549,-0.1364099349682676,0.15134867947667097,6.666666666666667,,1.472940292899458,,-0.8334611303069646,2.787427162027131,12.921081453643659,,,,,,,,,
88419.0,2004.0,3.0,26.452,-190.232,-0.38,1.9935377080404517,2.2761099269874383,,-57.42260341336419,-0.11724645496508383,-0.05322637761936287,0.44926583388121866,0.08160109165340007,2.166666666666667,0.561835322259306,0.4020805651662105,,0.25057032754356967,-0.16884551964736041,-0.5265774529667966,3.2034006038455427,0.19384476353047497,1.0,-0.4591713762801485,-0.493005842082921,,3.7944828466992444,-0.9086144472130111,-0.5696011742849192,0.4978041486258722,,,,,,,,
88431.0,2004.0,3.0,17.825,-269.974,-0.07,1.5562790697674418,1.5562790697674418,,-23.154618959107808,-1.7685733070348455,-0.10983514520492015,0.009686190098561196,0.0161393524687037,0.16666666666666682,-0.0961441823870603,-0.0961441823870603,,-0.3487829064635358,1.1440414665010679,0.22581552693295986,0.14703989703989695,0.05029449981715328,0.7500000000000002,-0.4606374430093847,-0.4606374430093847,,-0.6263781336956256,3.5155063158336484,0.9911028073783779,0.7700129163117022,,-0.651309870341083,,,,,,
88466.0,2004.0,3.0,60.849,-239.031,0.04,0.730549503752118,1.5081820382473976,,4.852760055478502,22.253086419753085,0.16641661858049625,-0.08230024432178085,-0.011921542690614415,1.0,0.28238734979882546,0.33035585996851885,,-0.8938302152373565,7.475305482896748,1.4606494084072144,-0.20947605004352177,-0.04049855491329479,-0.5555555555555556,0.13797690278958452,0.41292699622710227,,-0.3642577450598049,3.1444364673808485,-2.1994520479444892,-0.07116966686187676,,,,,,,,
88440.0,2004.0,3.0,18.408,-171.323,-0.01,4.262917698019802,4.262917698019802,,-219.96821428571428,-0.15903282080408943,-0.003622820069683835,-0.04764861089554552,0.0022933230367808994,-0.6666666666666666,0.013126870910703579,0.013126870910703579,,2.630986987330655,-0.6328497353645611,-0.7910634218296213,0.021815154038301365,0.008999087134485828,-1.5,0.029713133325028673,0.029713133325028673,,-2.7042213247517424,-2.052518171813407,-1.332830462752891,0.9905737019249499,,-0.7207604425532697,,,,,,
88485.0,2004.0,3.0,70.024,-149.344,-0.05,3.9433038594360745,3.9433038594360745,,256.28382967181994,0.06366545160683172,0.003562559786652237,0.015620694156380961,0.042453686253158505,-3.5000000000000004,0.4642309271294499,0.4642309271294499,,0.9493816366442235,-0.2626858172285899,-0.18952429379834246,0.08700849128362753,0.12484088906295887,-2.0,0.3229402227874323,0.3229402227874323,,1.7902582825534914,-0.3622855707528787,-0.5415954286152078,0.34793985274421346,,-0.6066536752700642,,,,,,
88425.0,2004.0,3.0,6.796,-232.103,-0.25,3.4341152873462977,3.4341152873462977,,-11.073017213380968,-0.41011774734935263,-0.10855309547313495,-0.05374547479810639,0.013474982206561141,-0.26470588235294124,-0.057304812914876595,-0.057304812914876595,,-0.17720121156321827,1.002921233286124,-0.17821602115918406,-0.24939253368676828,0.06335614869384365,-0.375,-0.033669309135010206,-0.033669309135010206,,-0.14853984810392218,1.3786370293489507,-0.03794302738170141,0.13582361814587962,,0.17844539784792257,,,,,,
88421.0,2004.0,3.0,4.383,-150.696,-0.54,17.690066035027275,17.690066035027275,,-8.934183139307757,-0.689003612168324,-0.07561784011485356,2.132952108649035,0.0958433927688415,-0.19402985074626866,-0.045565703153564806,-0.045565703153564806,,0.030701228594223025,0.27279093348105116,-0.1508666656380262,0.5277100034855349,0.6412646895455092,0.2558139534883721,-0.18967684442977262,-0.18967684442977262,,-0.42460861861021293,2.0078271372468137,0.34374971424982137,,,-0.2725057297295338,,,,,,
88451.0,2004.0,3.0,0.397,-82.945,-0.11,20.140377940609334,20.140377940609334,,-106.06592683676604,-0.025979087353782786,-0.07085293605157693,1.646666666666667,0.040819655674346235,-0.0,0.03376904522716814,0.03376904522716814,,-0.10592956459160907,0.2776354136483426,0.04918436358178927,,0.5842803934676726,0.5714285714285714,0.304959694776584,0.304959694776584,,1.3221368085485303,-0.8137453040592164,-0.12654176134874773,,,,,,,,,
88463.0,2004.0,3.0,7.951,-86.406,-0.1,0.7635010419767787,1.224471568919321,,-41.77888275015347,-0.23798392987582176,-0.02739196233394989,0.7065893968662803,0.039170645467774774,-0.09090909090909087,-0.7257149950340239,-0.6224137803902714,,0.08896949343919416,1.1561843064475597,-0.7923243434830939,1.0566476978789443,0.12611919873841715,-0.2857142857142857,-0.866397500771383,-0.8187722089706206,,0.8858580766157904,-0.09028418213737166,-0.7715811064562745,0.46037880284120525,,-0.45553402756495887,,,,,,
88423.0,2004.0,3.0,3.183,-372.815,-0.82,3.992190248364174,4.306831773728277,,-7.714220015426148,-0.267230740295108,-0.12202640062119108,-0.7248919619706137,0.028616913556062648,0.6399999999999999,-0.05109354435870538,-0.010031148892454959,,-0.7063444773002764,6.2051683327813105,0.8466519194197637,-0.6699502281211116,0.06667601305824422,0.09333333333333327,0.24599911674356556,0.3230780007144738,,-0.07532197894698811,0.14206164782293906,0.3906536306991013,,,-0.21777595051605536,,,,,,
88441.0,2004.0,3.0,101.854,18.942,0.02,2.7528485757121444,3.5693831655600774,,317.3244274809161,0.011696315059054161,0.00553530617793814,-0.07348178874213153,0.39371642999043494,-0.9,0.029440639904771568,0.022175389665625187,,3.5330001228965853,-0.7742316321437259,-0.7868151563962504,0.08189581917063204,-1.806317044100119,-0.5,-0.023502853625779307,0.03690689959413329,,0.41131163336522536,-0.30647300509770636,-0.3433957423062929,0.05290073374028448,,,,,,,,
88446.0,2004.0,3.0,13.511,,-0.05,3.9484374999999994,4.108870967741935,,-111.12842962962964,-0.057976242624133575,-0.02946354522836066,0.17630158453769793,,-0.5,0.06032512696410342,0.06485008187821777,,0.6347443674760687,-0.3392934391120177,-0.41591622128499256,0.6378955024851496,,-0.7058823529411764,0.42248915392807884,0.41334824684671667,,2.484708321250026,-0.6988885856452072,-0.7270224721802092,1.6677031327923464,,-0.47553091718765017,,,,,,
88573.0,2004.0,3.0,2.601,-184.446,-0.06,0.9571461135172098,1.9900843400957375,,-55.04013556903318,-0.26537278106508877,-0.2868986693961106,-0.20531622364802937,0.015431368123186675,0.1999999999999999,-0.3462815119845367,-0.1649446071791523,,-0.4058140567416618,1.1144173069096144,0.7224960035604866,-0.2920522591181274,0.03517830484122619,0.5,-0.6386416085782294,-0.4479179917284838,,-0.4870476708478385,1.3524364090236687,1.1648148296229963,0.5719336549935092,,-0.4420880620877502,,,,,,
88510.0,2004.0,3.0,106.136,-57.915,0.13,1.4465697944886844,1.528473305421011,,166.97575270975514,0.005217600762427409,0.015580435326494873,0.03513990617654798,-0.0379727911496487,-0.5357142857142857,-0.008080312262252868,-0.006597808184603575,,1.465990018830378,-0.6450971913189973,-0.5425668484733941,0.1400704648964508,-0.21558402860548265,-1.5,0.5453265755370886,0.4858475991631952,,-3.4603834061917103,-1.3259762292266863,-1.4491930170801854,0.17756839244435252,,0.2658337541579836,,,,,,
88511.0,2004.0,3.0,1.169,-661.355,-0.1,5.9958833619210985,5.9958833619210985,,-43.68919934256868,-0.21507385431132434,-0.13776483907488274,0.45760598503740646,0.00590442497258452,-0.09090909090909087,0.047042844161113165,0.047042844161113165,,0.07644247767206677,-0.07163746191609438,0.03369287118493529,-0.8744226017832205,-0.00447220190087394,-1.8333333333333335,0.31442057279039615,0.31442057279039615,,-2.1273313018868745,-1.9109724895985216,-2.2944142055583105,0.07245100341241506,,0.04563955259127317,,,,,,
